Date,Client,Contat_Name,First_Name,Last_Name,Department,Province,Payment_Method,Revenue,Profit,Profit_Margin,Data_Quality_Notes (Profit),Data_Quality_Notes (Profit_Margin)
1/28/2024,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Sales,Luanda,PayPal,7535,1480,0.196416722,,
11/16/2022,KERO ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Transfer,6986,1653,0.236616089,,
7/21/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Sales,Benguela,Card,7233,1407,0.194525093,,
4/18/2022,MAXI CASH ,Pedro Alves,Pedro,Alves,Sales,Luanda,PayPal,5067,650,0.128281034,,
7/6/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Transfer,6942,1022,0.147219821,,
2/20/2022,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Transfer,6131,1717,0.280052194,,
8/9/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Sales,Benguela,Cash,4634,950,0.205006474,,
1/28/2024,ARZAMART ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,5835,646,0.110711225,,
9/4/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Logistics,Huambo,Card,4923,1926,0.391224863,,
7/28/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,PayPal,6440,1322,0.205279503,,
5/3/2023,"TESLA, INC. ",Marta Silva,Marta,Silva,Sales,Benguela,Transfer,5744,1350,0.235027855,,
2/14/2022,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Finance,Luanda,Transfer,3452,1150,0.333140209,,
9/24/2023,KERO ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Card,7002,831,0.118680377,,
1/8/2024,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,IT,Luanda,Card,4339,1342,0.309287854,,
12/23/2022,WALMART INTL ,Ana Paula,Ana,Paula,Sales,Luanda,Transfer,3980,1866,0.468844221,,
7/30/2022,MAXI CASH ,Ana Paula,Ana,Paula,Logistics,Luanda,PayPal,5021,654,0.130252938,,
3/31/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Finance,Luanda,Transfer,3650,845,0.231506849,,
9/1/2022,ARZAMART ,Marta Silva,Marta,Silva,Finance,Luanda,Cash,6447,1573,0.243989452,,
7/23/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Cash,6129,510,0.083210964,,
6/22/2023,ARZAMART ,Pedro Alves,Pedro,Alves,Sales,Benguela,Cash,5846,1229,0.210229217,,
7/12/2023,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Logistics,Huambo,PayPal,5068,987,0.194751381,,
3/15/2022,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,IT,Luanda,Cash,5594,1539,0.275116196,,
11/6/2023,ARZAMART ,Pedro Alves,Pedro,Alves,Finance,Luanda,PayPal,7709,960,0.12452977,,
8/12/2023,KERO ,Ana Paula,Ana,Paula,Sales,Benguela,Transfer,7604,1448,0.190426092,,
7/14/2023,"TESLA, INC. ",Marta Silva,Marta,Silva,Sales,Luanda,Card,6794,1507,0.221813365,,
8/12/2022,KERO ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,7840,1860,0.237244898,,
8/10/2022,AMAZON.CO ,Pedro Alves,Pedro,Alves,Sales,Benguela,Cash,6818,1405,0.206072162,,
3/7/2022,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Transfer,5213,1307,0.250719355,,
2/5/2022,WALMART INTL ,Ana Paula,Ana,Paula,Sales,Benguela,Transfer,6756,1353,0.20026643,,
10/5/2022,MAXI CASH ,Marta Silva,Marta,Silva,Sales,Luanda,PayPal,4380,1502,0.342922374,,
2/16/2024,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Card,4974,1865,0.374949739,,
4/29/2023,KERO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Cash,5142,1165,0.226565539,,
4/7/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Sales,Benguela,Cash,7488,778,0.103899573,,
2/9/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,PayPal,6946,1701,0.244889145,,
1/23/2024,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,IT,Luanda,Transfer,5249,1914,0.364640884,,
3/19/2023,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Sales,Luanda,PayPal,5189,1611,0.310464444,,
12/31/2023,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Card,4744,1693,0.356871838,,
4/23/2022,ARZAMART ,Marta Silva,Marta,Silva,Finance,Luanda,PayPal,5159,997,0.193254507,,
10/1/2022,ARZAMART ,Ana Paula,Ana,Paula,Finance,Luanda,PayPal,7893,667,0.084505258,,
2/6/2024,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Cash,3316,1747,0.526839566,,
6/7/2023,ARZAMART ,Marta Silva,Marta,Silva,IT,Luanda,Cash,5710,1294,0.226619965,,
12/7/2022,MAXI CASH ,Pedro Alves,Pedro,Alves,IT,Luanda,Transfer,5607,1605,0.286249331,,
5/15/2022,ARZAMART ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Cash,5295,608,0.114825307,,
2/11/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Card,5993,1579,0.263474053,,
8/8/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,PayPal,5755,1474,0.256125109,,
3/27/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Card,7388,1780,0.24093124,,
7/11/2022,KERO ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Card,5062,1079,0.213156855,,
3/15/2023,ARZAMART ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Card,6224,1133,0.182037275,,
8/18/2023,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Sales,Luanda,PayPal,3936,1263,0.320884146,,
10/29/2023,ARZAMART ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Transfer,3892,655,0.168293936,,
2/16/2022,KERO ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Card,7136,517,0.072449552,,
9/24/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,PayPal,7201,1432,0.198861269,,
9/9/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Cash,5377,570,0.106007067,,
11/26/2022,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Transfer,6673,1853,0.277686198,,
5/29/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Sales,Luanda,Card,3505,903,0.257631954,,
1/15/2024,AMAZON.CO ,Marta Silva,Marta,Silva,IT,Luanda,Transfer,3328,1070,0.321514423,,
8/24/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Finance,Luanda,Transfer,4823,1812,0.375699772,,
5/7/2022,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,IT,Luanda,PayPal,3175,1241,0.390866142,,
10/5/2022,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Card,7429,1202,0.161798358,,
11/28/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Transfer,3827,1155,0.301802979,,
5/18/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,4996,1066,0.213370697,,
9/29/2022,KERO ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,5291,815,0.154035154,,
1/11/2023,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,PayPal,7763,842,0.108463223,,
12/23/2022,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,PayPal,5631,1022,0.181495294,,
8/1/2024,ARZAMART ,Jose Manuel,Jose,Manuel,Logistics,Huambo,PayPal,6228,670,0.107578677,,
1/27/2023,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Finance,Luanda,Transfer,5471,615,0.112410894,,
1/23/2022,KERO ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Transfer,5234,1039,0.198509744,,
8/5/2023,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Card,3098,934,0.301484829,,
4/25/2023,KERO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Transfer,3906,963,0.246543779,,
2/3/2024,"TESLA, INC. ",Pedro Alves,Pedro,Alves,IT,Luanda,Card,4369,930,0.212863355,,
8/1/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Finance,Luanda,Card,3105,1880,0.60547504,,
1/24/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Transfer,4582,1131,0.246835443,,
5/2/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Transfer,7713,915,0.118630883,,
2/20/2023,KERO ,Marta Silva,Marta,Silva,Logistics,Huambo,Cash,5050,1948,0.385742574,,
10/15/2023,MAXI CASH ,Pedro Alves,Pedro,Alves,IT,Luanda,PayPal,5138,1249,0.243090697,,
3/11/2024,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,PayPal,3830,1587,0.414360313,,
2/11/2023,WALMART INTL ,Pedro Alves,Pedro,Alves,Logistics,Huambo,PayPal,3931,655,0.166624269,,
1/18/2024,KERO ,Jose Manuel,Jose,Manuel,IT,Luanda,PayPal,4805,896,0.186472425,,
1/8/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,PayPal,5511,1938,0.351660316,,
10/18/2023,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,IT,Luanda,PayPal,5566,1151,0.206791232,,
6/10/2022,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Transfer,5277,1689,0.320068221,,
11/19/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Cash,4194,1224,0.291845494,,
2/24/2022,ARZAMART ,Jose Manuel,Jose,Manuel,IT,Luanda,Cash,5854,828,0.141441749,,
3/9/2023,WALMART INTL ,Marta Silva,Marta,Silva,IT,Luanda,Transfer,5620,1510,0.268683274,,
11/27/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,IT,Luanda,Cash,7588,503,0.066288877,,
8/10/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,IT,Luanda,Transfer,7870,1193,0.15158831,,
9/5/2022,WALMART INTL ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Card,3914,869,0.222023505,,
11/20/2023,WALMART INTL ,Marta Silva,Marta,Silva,Finance,Luanda,PayPal,6887,764,0.110933643,,
9/1/2023,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Sales,Luanda,Card,4178,1658,0.396840594,,
9/12/2023,KERO ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Transfer,6680,1122,0.167964072,,
1/2/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,PayPal,7436,1750,0.235341581,,
7/3/2023,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Finance,Luanda,Card,6798,993,0.146072374,,
3/25/2023,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Finance,Luanda,Card,3074,1162,0.378009109,,
10/14/2022,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,4501,1208,0.268384803,,
3/15/2023,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Cash,5859,1232,0.210274791,,
8/5/2023,NOSSO SUPERMERCADO ,Pedro Alves,Pedro,Alves,Finance,Luanda,Transfer,6503,1456,0.223896663,,
4/16/2023,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Sales,Luanda,Cash,4080,633,0.155147059,,
1/15/2024,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,Sales,Benguela,Card,5416,904,0.166912851,,
12/7/2023,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Sales,Luanda,Transfer,5620,1417,0.252135231,,
7/22/2022,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Cash,4251,1538,0.361797224,,
6/14/2023,"TESLA, INC. ",Marta Silva,Marta,Silva,Finance,Luanda,Cash,3784,1081,0.285676533,,
8/29/2022,ARZAMART ,Pedro Alves,Pedro,Alves,IT,Luanda,Transfer,3454,1748,0.506079907,,
9/18/2023,MAXI CASH ,Marta Silva,Marta,Silva,Sales,Benguela,Transfer,6397,784,0.122557449,,
9/6/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,Finance,Luanda,Card,6846,1532,0.22378031,,
4/19/2023,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Card,7829,573,0.073189424,,
11/20/2022,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,4729,1802,0.381053077,,
6/11/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Sales,Luanda,Transfer,3706,1697,0.457906098,,
5/19/2023,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Logistics,Huambo,Cash,5728,1113,0.194308659,,
3/27/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Transfer,6625,1715,0.258867925,,
4/11/2023,KERO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Card,7730,1195,0.154592497,,
12/21/2022,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,IT,Luanda,PayPal,4072,1470,0.361001965,,
9/26/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,Sales,Luanda,Card,5639,1670,0.2961518,,
10/6/2022,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Logistics,Huambo,PayPal,5910,1411,0.238747885,,
5/9/2023,WALMART INTL ,Marta Silva,Marta,Silva,Finance,Luanda,Card,6280,1781,0.283598726,,
4/10/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Sales,Benguela,Card,3397,841,0.247571387,,
2/27/2023,"TESLA, INC. ",Jose Manuel,Jose,Manuel,IT,Luanda,Cash,3581,1042,0.290980173,,
10/6/2023,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Transfer,3473,1599,0.460408868,,
1/11/2022,ARZAMART ,Marta Silva,Marta,Silva,Sales,Luanda,Card,3147,1027,0.326342548,,
6/13/2023,ARZAMART ,Marta Silva,Marta,Silva,Logistics,Huambo,Transfer,3122,720,0.230621397,,
12/30/2023,ARZAMART ,Marta Silva,Marta,Silva,Sales,Benguela,Cash,7440,1091,0.146639785,,
7/30/2023,KERO ,Pedro Alves,Pedro,Alves,Logistics,Huambo,PayPal,7876,1805,0.229177247,,
1/15/2023,KERO ,Ana Paula,Ana,Paula,Sales,Benguela,Card,6379,1417,0.222135131,,
3/21/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Transfer,7672,1867,0.24335245,,
5/29/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Cash,7467,765,0.102450783,,
11/29/2023,WALMART INTL ,Marta Silva,Marta,Silva,Logistics,Huambo,Transfer,7962,1361,0.170936951,,
11/27/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,PayPal,3692,1938,0.524918743,,
1/17/2024,KERO ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,5485,1670,0.304466727,,
2/11/2022,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Finance,Luanda,PayPal,4309,1675,0.388721281,,
7/23/2023,KERO ,Jose Manuel,Jose,Manuel,Sales,Luanda,Transfer,3295,1236,0.375113809,,
2/25/2024,MAXI CASH ,Ana Paula,Ana,Paula,Sales,Benguela,Transfer,7145,1492,0.208817355,,
8/20/2023,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Finance,Luanda,Transfer,6786,1439,0.212054229,,
5/23/2022,MAXI CASH ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Card,3648,1558,0.427083333,,
2/22/2024,AMAZON.CO ,Ana Paula,Ana,Paula,IT,Luanda,PayPal,7851,541,0.068908419,,
12/7/2023,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Sales,Luanda,Cash,5697,1999,0.350886431,,
5/20/2022,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,3284,621,0.18909866,,
3/21/2023,AMAZON.CO ,Ana Paula,Ana,Paula,Logistics,Huambo,Card,6790,1809,0.266421208,,
2/2/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Cash,7909,1056,0.133518776,,
6/10/2022,ARZAMART ,Marta Silva,Marta,Silva,Logistics,Huambo,Cash,6276,915,0.145793499,,
7/13/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Transfer,4642,546,0.117621715,,
6/11/2023,ARZAMART ,Ana Paula,Ana,Paula,Sales,Luanda,Cash,6871,1229,0.178867705,,
12/31/2022,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Logistics,Huambo,PayPal,6017,1797,0.298653814,,
4/24/2022,ARZAMART ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Transfer,4664,739,0.158447684,,
8/24/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Transfer,7993,1330,0.166395596,,
9/4/2022,WALMART INTL ,Marta Silva,Marta,Silva,Sales,Luanda,Transfer,5898,1357,0.230077993,,
3/3/2022,KERO ,Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,3808,1170,0.307247899,,
10/11/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,PayPal,3829,1354,0.353617132,,
12/15/2023,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Logistics,Luanda,PayPal,5620,1606,0.285765125,,
6/3/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,6237,615,0.098605099,,
1/10/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Sales,Luanda,Cash,3971,1876,0.472425082,,
9/25/2022,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,Logistics,Luanda,Card,5171,773,0.149487527,,
12/5/2022,MAXI CASH ,Ana Paula,Ana,Paula,Sales,Benguela,Transfer,3431,1580,0.460507141,,
8/6/2023,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Transfer,6881,1695,0.246330475,,
12/12/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Cash,7925,855,0.107886435,,
7/31/2023,WALMART INTL ,Marta Silva,Marta,Silva,Sales,Benguela,Card,3693,1235,0.334416464,,
7/22/2022,ARZAMART ,Pedro Alves,Pedro,Alves,Finance,Luanda,Transfer,5270,1032,0.195825427,,
5/30/2023,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Logistics,Luanda,PayPal,7234,897,0.123997788,,
6/8/2022,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Finance,Luanda,PayPal,4546,554,0.121865376,,
11/23/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,PayPal,6294,1857,0.295042898,,
1/10/2024,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Sales,Benguela,PayPal,3022,1145,0.378888154,,
2/27/2024,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Sales,Luanda,Transfer,5836,705,0.120801919,,
5/2/2022,ARZAMART ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Card,4517,1919,0.424839495,,
2/18/2022,WALMART INTL ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,4612,511,0.110797918,,
12/22/2023,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Card,5947,1106,0.185976122,,
3/3/2022,AMAZON.CO ,Marta Silva,Marta,Silva,Logistics,Huambo,Card,6008,1956,0.325565912,,
6/1/2024,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,Finance,Luanda,PayPal,4100,716,0.174634146,,
8/29/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,PayPal,4272,596,0.139513109,,
8/17/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,PayPal,3777,903,0.239078634,,
9/23/2023,ARZAMART ,Marta Silva,Marta,Silva,Logistics,Luanda,Transfer,6650,1871,0.281353383,,
5/11/2023,ARZAMART ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Card,6332,1659,0.262002527,,
1/30/2023,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Logistics,Luanda,PayPal,4172,516,0.123681687,,
8/10/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Card,3123,1017,0.325648415,,
1/5/2023,MAXI CASH ,Marta Silva,Marta,Silva,Sales,Luanda,PayPal,5030,763,0.151689861,,
1/25/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,PayPal,4196,944,0.224976168,,
1/14/2023,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Sales,Luanda,Transfer,7749,1200,0.154858691,,
5/6/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,PayPal,3312,1769,0.534118357,,
11/27/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,IT,Luanda,Card,5791,1310,0.226213089,,
12/8/2022,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Transfer,5822,1756,0.301614565,,
9/5/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Card,5736,1751,0.305264993,,
1/6/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Sales,Luanda,PayPal,5458,1239,0.227006229,,
6/6/2022,KERO ,Ana Paula,Ana,Paula,IT,Luanda,Card,3462,1644,0.474870017,,
11/7/2022,KERO ,Jose Manuel,Jose,Manuel,IT,Luanda,PayPal,6571,674,0.102571907,,
10/9/2022,KERO ,Marta Silva,Marta,Silva,Finance,Luanda,Card,6113,1487,0.243252086,,
1/7/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Logistics,Luanda,Cash,4398,1068,0.242837653,,
5/2/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,IT,Luanda,Cash,3306,912,0.275862069,,
6/29/2022,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,Logistics,Huambo,Transfer,4384,855,0.195027372,,
9/10/2022,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,IT,Luanda,Cash,5048,1746,0.345879556,,
12/8/2022,ARZAMART ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,6301,1515,0.240438026,,
3/20/2022,ARZAMART ,Pedro Alves,Pedro,Alves,Sales,Luanda,Transfer,3390,1247,0.367846608,,
7/13/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Sales,Luanda,Card,7017,1063,0.15148924,,
9/1/2022,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Sales,Luanda,Transfer,6593,621,0.094190808,,
10/14/2023,ARZAMART ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,4615,616,0.13347779,,
11/22/2022,AMAZON.CO ,Ana Paula,Ana,Paula,Logistics,Huambo,Card,7067,1707,0.24154521,,
4/15/2023,KERO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Card,7815,1992,0.254894434,,
5/18/2023,WALMART INTL ,Jose Manuel,Jose,Manuel,Logistics,Huambo,PayPal,6461,687,0.106330289,,
9/14/2022,KERO ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,3112,1367,0.439267352,,
8/31/2022,MAXI CASH ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Transfer,6869,887,0.129130878,,
11/1/2022,WALMART INTL ,Ana Paula,Ana,Paula,Sales,Benguela,Transfer,6096,1178,0.19324147,,
6/14/2023,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Sales,Luanda,Transfer,5210,682,0.130902111,,
8/26/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,5257,1400,0.266311585,,
1/13/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Transfer,4229,1767,0.417829274,,
12/23/2023,ARZAMART ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Cash,3508,801,0.228335234,,
5/10/2023,ARZAMART ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Cash,6627,1829,0.275992153,,
7/3/2022,KERO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Card,5452,1769,0.324468085,,
2/29/2024,WALMART INTL ,Ana Paula,Ana,Paula,IT,Luanda,PayPal,7947,1291,0.162451239,,
10/6/2023,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Sales,Luanda,PayPal,5453,682,0.125068769,,
3/1/2024,ARZAMART ,Ana Paula,Ana,Paula,IT,Luanda,Transfer,4429,1953,0.440957327,,
3/10/2022,AMAZON.CO ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Cash,5372,901,0.167721519,,
2/27/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Cash,7129,764,0.107167906,,
11/4/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Card,3605,1370,0.380027739,,
1/19/2022,ARZAMART ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Card,3918,943,0.240684022,,
7/28/2023,KERO ,Jose Manuel,Jose,Manuel,Sales,Benguela,Cash,7327,635,0.086665757,,
5/17/2022,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,6078,1013,0.166666667,,
9/26/2023,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Cash,3581,1174,0.327841385,,
9/22/2022,ARZAMART ,Marta Silva,Marta,Silva,Logistics,Luanda,Cash,7754,1934,0.249419654,,
6/10/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Finance,Luanda,Card,3526,1337,0.37918321,,
4/4/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,Sales,Benguela,PayPal,6712,1616,0.240762813,,
3/2/2024,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,PayPal,4170,1428,0.342446043,,
9/12/2022,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Cash,4138,1452,0.350894152,,
3/23/2022,KERO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Transfer,5141,1742,0.338844583,,
6/27/2022,MAXI CASH ,Ana Paula,Ana,Paula,Sales,Benguela,Card,6885,1378,0.200145243,,
4/8/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Finance,Luanda,Card,7598,1417,0.186496446,,
2/21/2023,ARZAMART ,Marta Silva,Marta,Silva,Sales,Benguela,PayPal,3496,1716,0.490846682,,
2/17/2024,KERO ,Marta Silva,Marta,Silva,Logistics,Luanda,Transfer,4453,1843,0.413878284,,
6/9/2023,WALMART INTL ,Marta Silva,Marta,Silva,Sales,Benguela,Transfer,7423,550,0.074094032,,
7/16/2022,ARZAMART ,Marta Silva,Marta,Silva,Sales,Benguela,Card,5144,1036,0.201399689,,
11/19/2023,WALMART INTL ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Card,4912,777,0.158184039,,
7/28/2023,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Logistics,Luanda,Cash,7234,1360,0.188001106,,
